"","PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","DetectedShift","X1B_PositionAtReleaseX","X1B_PositionAtReleaseZ","X2B_PositionAtReleaseX","X2B_PositionAtReleaseZ","X3B_PositionAtReleaseX","X3B_PositionAtReleaseZ","SS_PositionAtReleaseX","SS_PositionAtReleaseZ","LF_PositionAtReleaseX","LF_PositionAtReleaseZ","CF_PositionAtReleaseX","CF_PositionAtReleaseZ","RF_PositionAtReleaseX","RF_PositionAtReleaseZ","X1B_Name","X1B_Id","X2B_Name","X2B_Id","X3B_Name","X3B_Id","SS_Name","SS_Id","LF_Name","LF_Id","CF_Name","CF_Id","RF_Name","RF_Id","FHC","Counter_1","date_str","game_date","formatted_date","GameNumber","Games","Tilt_1","Tilt_2","Count","Zone_1","Zone_2","Zone_3","Zone_4","Zone_5","Zone_6","Zone_7","Zone_8","Zone_9","Zone_L1","Zone_L2","Zone_L3","Zone_L4","Zone_Name","AB","SLG_VAL","Out_Zone_NotSwinging","In_Zone_NotSwinging","Out_Zone_Swinging","In_Zone_Swinging","Strike_Awarded","SacrificeFly","hc_x","hc_y","location_x","location_y","season","strikeZone"
"257",257,"2024-04-16","20:28:47.13",1,5,"Madrid, Nick",1000229682,"Right","BER_COL1","Prather, Ben",1000190341,"Right","CEN_COL","Undefined",8,"Bottom",0,3,1,"Fastball","Changeup","BallCalled","Walk","Undefined","Undefined",0,0,NA,80.81089,1.892057,-1.105271,1679.921474,228.588687,5.98344,0.41106,6.33136,-28.77537,13.63753,13.85229,5.32862,0.54758,73.17495,-3.567313,1.400217,0.468727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.46,6.94355,-0.33628,50,6.10778,1.7421,-117.29587,3.09532,-10.30352,23.97157,-22.58387,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","74d264c0-fc51-11ee-8791-cb7907cd9ef4",80.41442,NA,NA,7.63594,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-17","00:28:47.13","2024-04-16T20:28:47.1396386-04:00","2024-04-17T00:28:47.1396386Z","","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","c0679cf8-983f-4ad7-b898-4aa8d193b483",54.16251,-118.14349,11.98579,5.98421,3.89387,-11.29194,-0.40432,2.10643,-5.15176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",90.88443,69.21866,147.98897,37.47461,83.55133,-71.25548,133.19675,-59.36518,266.19541,-140.82366,333.88712,-14.96729,279.5626,135.23577,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",5,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,30,"3-1",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"258",258,"2024-04-16","20:29:23.15",2,1,"Madrid, Nick",1000229682,"Right","BER_COL1","Weyler, Evan",1000190342,"Right","CEN_COL","Undefined",8,"Bottom",0,0,0,"Fastball","Changeup","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,83.32479,-0.30268,-3.353745,1685.817781,236.498327,5.95118,0.61251,6.31048,-28.38848,11.33131,15.18249,3.30618,-1.21511,76.09389,-5.642612,-0.611761,0.453602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.78815,6.37374,-0.37331,50,5.91546,6.5081,-120.93043,-1.45907,-12.99315,23.9335,-22.75053,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","8a4ee1c0-fc51-11ee-8791-cb7907cd9ef4",83.09588,NA,NA,7.23091,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-17","00:29:23.15","2024-04-16T20:29:23.1525922-04:00","2024-04-17T00:29:23.1525922Z","","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","65c50db8-ccb6-4a4d-9253-ffe22263666c",54.18567,-121.756,11.96675,5.95225,-0.67431,-11.37527,-0.60553,6.95629,-6.49658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",62.04634,58.43558,139.00646,29.23062,70.6781,-54.81274,125.79962,-42.77902,270.56725,-140.61198,337.85633,-14.38101,272.40238,147.96651,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",6,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",2,0,"0-0",0,0,0,0,0,0,0,0,0,1,0,0,0,"L1",0,0,1,0,0,0,1,0,NA,NA,NA,NA,"spring24","buffer"
"259",259,"2024-04-16","20:29:46.46",2,2,"Madrid, Nick",1000229682,"Right","BER_COL1","Weyler, Evan",1000190342,"Right","CEN_COL","Undefined",8,"Bottom",0,0,1,"Fastball","Changeup","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,79.40403,-1.098815,-1.554419,1933.658868,234.688419,5.92624,0.60777,6.52765,-30.35521,13.07221,16.4241,2.38814,0.55014,72.53485,-6.830176,1.431,0.4743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.12079,7.61209,-0.50658,50,5.83679,2.57405,-115.40324,-3.00491,-12.22046,22.77486,-21.97505,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","982ef9b0-fc51-11ee-8791-cb7907cd9ef4",79.46954,NA,NA,6.86918,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-17","00:29:46.46","2024-04-16T20:29:46.4625698-04:00","2024-04-17T00:29:46.4625698Z","","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","7b9af51d-e49c-4f28-be3a-d572f1623c84",53.96994,-116.18406,11.38743,5.9269,-2.2515,-10.98752,-0.60202,2.99302,-6.11023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",62.34643,58.75258,138.11597,28.98145,72.35478,-56.42949,124.72862,-43.43247,267.02889,-141.82256,338.09069,-14.52502,269.12664,150.28527,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",7,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,45,"0-1",0,0,0,0,0,1,0,0,0,0,0,0,0,"6",0,0,0,0,0,0,0,0,NA,NA,NA,NA,"spring24","in"
"260",260,"2024-04-16","20:30:12.40",2,3,"Madrid, Nick",1000229682,"Right","BER_COL1","Weyler, Evan",1000190342,"Right","CEN_COL","Undefined",8,"Bottom",0,0,2,"Fastball","Changeup","InPlay","Undefined","Popup","Out",1,0,NA,80.83649,0.372515,-1.380433,1622.590629,216.345096,5.96123,0.63926,6.27196,-28.66088,13.62678,9.00851,3.91633,0.11721,73.6301,-5.039558,0.247885,0.468035,88.48334,68.623899,6.970325,3648.320511,NA,NA,NA,NA,61.4169,NA,NA,-5.10929,7.37973,-0.54159,50,5.97479,2.50643,-117.44677,-0.0266,-7.09656,23.40497,-21.92398,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","a7ab0e60-fc51-11ee-8791-cb7907cd9ef4",80.5334,137.40536,NA,7.20639,NA,NA,NA,1.70779,3.72778,-0.13499,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-17","00:30:12.40","2024-04-16T20:30:12.4044322-04:00","2024-04-17T00:30:12.4044322Z","","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","d4646399-e137-47cc-a7d8-372e15bcdb07",54.22482,-118.2857,11.70249,5.96166,0.75925,-10.96199,-0.63599,2.7608,-3.54828,157.502902,1.70779,46.95199,-7.65366,-0.06296,0.2279,-0.1121,0.02814,-0.00527,0.00058,3.72778,120.84781,-31.21535,4.66617,-1.02702,0.19947,-0.03258,0.00527,-0.00048,-0.13499,5.74029,-2.82954,1.9024,-0.57353,0.15268,-0.03177,0.00552,-0.00055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Medium","Low","","","","NoShift",62.13902,58.20053,138.41396,29.96036,78.6592,-63.91496,125.8199,-46.8974,275.3518,-145.90811,337.25852,-14.13225,265.91131,148.56683,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",8,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,15,"0-2",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",1,0,0,0,1,0,1,0,NA,NA,NA,NA,"spring24","out"
"261",261,"2024-04-16","20:30:57.09",3,1,"Madrid, Nick",1000229682,"Right","BER_COL1","Lynch, Michael",1000079043,"Left","CEN_COL","Undefined",8,"Bottom",1,0,0,"Fastball","Changeup","InPlay","Undefined","FlyBall","Out",1,0,NA,82.97595,-1.670615,-1.678948,1867.86379,216.787079,6.00037,0.74882,6.3857,-24.63135,15.45709,10.54099,2.40998,0.08244,75.54942,-6.342006,0.231192,0.455702,82.12901,40.501414,-22.216507,NA,96.82268,75.26889,-52.20426,290.15158,165.21804,-34.380205,4.787249,-5.99677,8.97095,-0.63262,50,5.86875,3.14164,-120.47596,-4.1757,-8.74673,25.06704,-19.0893,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","c24bc480-fc51-11ee-8791-cb7907cd9ef4",82.71291,84.70551,NA,7.42653,NA,NA,NA,0.39183,2.31317,-0.09637,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-17","00:30:57.09","2024-04-16T20:30:57.0904098-04:00","2024-04-17T00:30:57.0904098Z","FlyBall","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","8d714b54-5c84-4f40-b59d-695b4f99eca1",54.10999,-121.3281,12.53352,5.99967,-3.52678,-9.54465,-0.74448,3.43898,-4.37337,140.295967,0.40104,84.58656,-17.07497,3.18191,0.3569,-0.46439,0.13363,-0.01693,0.00081,2.31217,78.23963,-21.20214,1.31811,0.17545,-0.22806,0.0824,-0.0133,8e-04,-0.09478,-34.66407,-2.03967,1.26868,-0.34921,0.06879,-0.01342,0.00212,-0.00015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Medium","","","","NoShift",63.98619,58.36845,137.06747,42.18608,78.86761,-46.47191,139.09861,-23.79339,259.03511,-111.02479,312.8313,14.38111,251.04137,139.11182,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",9,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,15,"0-0",0,0,0,0,1,0,0,0,0,0,0,0,0,"5",1,0,0,0,0,1,1,0,-163.843346341852,239.464605392948,-723.158365854631,-102.98651348237,"spring24","in"
"262",262,"2024-04-16","20:31:40.17",4,1,"Madrid, Nick",1000229682,"Right","BER_COL1","LaFramboise, Jamie",1000241981,"Right","CEN_COL","Undefined",8,"Bottom",2,0,0,"Fastball","Changeup","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,80.77912,0.187565,-1.597681,1841.472232,220.926962,6.02034,0.57425,6.46468,-27.66151,14.64784,11.42524,3.88756,0.05858,73.1239,-5.07853,0.474878,0.468155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.51957,8.03477,-0.46649,50,6.02127,2.87235,-117.32735,-0.33624,-8.97145,24.8503,-21.11759,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","dbf23c20-fc51-11ee-8791-cb7907cd9ef4",80.51275,NA,NA,7.65521,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-17","00:31:40.17","2024-04-16T20:31:40.1703970-04:00","2024-04-17T00:31:40.1703970Z","","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","2f1f3dd0-feb5-4694-90e9-237e45edac99",54.03181,-118.17822,12.42515,6.0204,0.38682,-10.55879,-0.5701,3.17953,-4.48573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",62.67977,59.17432,146.64854,34.3234,80.27138,-66.58625,129.98984,-56.97293,263.68881,-139.09642,321.97336,-9.4272,253.57871,135.52686,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",10,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,15,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"263",263,"2024-04-16","20:32:11.02",4,2,"Madrid, Nick",1000229682,"Right","BER_COL1","LaFramboise, Jamie",1000241981,"Right","CEN_COL","Undefined",8,"Bottom",2,0,1,"Fastball","Changeup","StrikeSwinging","Undefined","Undefined","Undefined",0,0,NA,81.31312,-0.262276,-1.667287,1784.523856,216.38738,5.99796,0.63854,6.37714,-27.7958,14.11501,9.32252,3.44025,-0.11889,73.63682,-5.537566,0.021216,0.465945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.3254,7.87264,-0.52213,50,5.96625,3.08512,-118.02683,-1.28827,-7.42564,24.87329,-21.19659,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","ee5a4d30-fc51-11ee-8791-cb7907cd9ef4",80.89463,NA,NA,7.6763,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-17","00:32:11.02","2024-04-16T20:32:11.0229538-04:00","2024-04-17T00:32:11.0229538Z","","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","e998e2c0-45f7-4497-bc3a-840494e0d02d",54.11596,-118.89107,12.43664,5.99822,-0.55177,-10.5983,-0.63381,3.34313,-3.71282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",62.43024,58.82773,149.29523,34.00142,80.65704,-66.51513,130.55006,-54.44899,262.2986,-137.82403,331.01753,-12.54476,269.26722,143.86549,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",11,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,15,"0-1",0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,0,0,0,0,1,1,0,NA,NA,NA,NA,"spring24","in"
"264",264,"2024-04-16","20:32:32.34",4,3,"Madrid, Nick",1000229682,"Right","BER_COL1","LaFramboise, Jamie",1000241981,"Right","CEN_COL","Undefined",8,"Bottom",2,0,2,"Fastball","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,82.11387,0.65877,-1.726151,1728.574816,224.462523,5.96311,0.55992,6.32805,-31.03671,9.53292,8.15961,3.98364,-0.3501,75.40386,-5.158892,-0.250016,0.458429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.68402,5.17713,-0.43758,50,5.9965,3.29445,-119.36624,0.47371,-6.7849,22.12104,-24.67482,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","fb0feee0-fc51-11ee-8791-cb7907cd9ef4",82.2209,NA,NA,6.71001,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-17","00:32:32.34","2024-04-16T20:32:32.3404834-04:00","2024-04-17T00:32:32.3404834Z","","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","1ef18e0a-ea84-43a4-aa0f-b4505981f195",54.16826,-120.13622,11.06052,5.96506,1.33258,-12.33741,-0.55636,3.53062,-3.39245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.98466,2.01776,0.650035,1.367725,-1.54966,3.70635,0.3609,-2.07747,6.26532,1.45245,127.27858,3.69859,-2.10161,-1.86642,105.36942,-7.99633,6.32294,15.12494,-12.45809,1.40529,-4.5197,1.42841,"High","High","High","","","High","High","High","NoShift",62.50077,58.92262,148.70962,34.41982,78.95619,-65.61846,131.46681,-53.99022,260.97172,-140.65736,326.08087,-12.05704,268.64226,147.41637,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",12,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,30,"0-2",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"265",265,"2024-04-16","20:33:07.81",4,4,"Madrid, Nick",1000229682,"Right","BER_COL1","LaFramboise, Jamie",1000241981,"Right","CEN_COL","Undefined",8,"Bottom",2,1,2,"Fastball","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,79.12108,0.08081,-0.822008,1860.13057,216.827407,5.86378,0.70521,6.51522,-26.8799,16.83812,11.53658,3.69795,0.91229,72.10035,-5.039465,1.273208,0.475885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.24784,9.22756,-0.65232,50,5.85759,1.24391,-114.99117,-0.50446,-8.32279,22.3429,-19.88195,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","102bd550-fc52-11ee-8791-cb7907cd9ef4",79.20499,NA,NA,7.02074,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-17","00:33:07.81","2024-04-16T20:33:07.8101538-04:00","2024-04-17T00:33:07.8101538Z","","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","99d354a2-372c-43c8-81d5-2d4ddc5b1d58",53.97952,-115.76181,11.17145,5.86316,0.1813,-9.94097,-0.70018,1.53097,-4.16139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.43679,1.620815,0.771328,0.849487,-1.93435,3.3913,-0.99068,-2.62079,6.37538,-3.69864,60.65858,1.80053,-64.11366,-2.59446,78.73657,-5.03158,6.38708,4.70572,-11.89376,-3.75528,-78.47769,8.73557,"High","High","High","","","High","High","High","NoShift",95.21869,69.64582,151.16478,35.78061,77.7737,-66.39643,134.41092,-48.51991,272.82959,-141.62649,323.19069,-13.80035,270.94371,146.26932,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",13,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,15,"1-2",0,0,0,0,0,0,0,0,0,0,1,0,0,"L2",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","buffer"
"266",266,"2024-04-16","20:33:41.18",4,5,"Madrid, Nick",1000229682,"Right","BER_COL1","LaFramboise, Jamie",1000241981,"Right","CEN_COL","Undefined",8,"Bottom",2,2,2,"Fastball","Changeup","InPlay","Undefined","GroundBall","Single",0,1,NA,73.9423,0.539265,-1.366473,2932.165696,252.887236,5.93274,0.70297,5.84252,-48.25215,4.04095,6.65662,2.41303,-0.01243,66.60475,-8.410697,-0.171329,0.520468,90.25527,0.049111,-28.281784,3591.379885,NA,NA,NA,47.05353,43.99884,-28.852367,0.359894,-3.88047,2.43225,-0.59572,50,5.94867,2.31898,-107.16845,-0.40361,-4.4061,22.60617,-29.41233,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","241f6860-fc52-11ee-8791-cb7907cd9ef4",72.42034,2.53187,NA,7.33755,NA,NA,NA,1.74989,2.53187,0.02851,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-17","00:33:41.18","2024-04-16T20:33:41.1884578-04:00","2024-04-17T00:33:41.1884578Z","GroundBall","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","bd952f02-af43-4aa7-9e7d-fe96b789d574",54.65219,-108.14533,11.30308,5.93865,0.8674,-14.70617,-0.70004,2.50938,-2.20305,69.944731,1.75531,116.3718,-18.75655,NA,NA,NA,NA,NA,NA,2.53659,-0.0613,-19.4489,NA,NA,NA,NA,NA,NA,0.03145,-62.82918,-0.99061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","","","","NoShift",94.63312,70.81808,151.477,35.68198,80.60309,-69.40804,131.07605,-56.19094,266.7461,-144.07932,329.13048,-12.941,264.41726,143.87641,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",14,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",2,30,"2-2",0,0,0,0,1,0,0,0,0,0,0,0,0,"5",1,1,0,0,0,1,1,0,-65.3296160249401,118.577283812174,-476.87404006235,199.231790469564,"spring24","in"
"267",267,"2024-04-16","20:34:29.32",5,1,"Madrid, Nick",1000229682,"Right","BER_COL1","Jackson, Conner",90000255767,"Right","CEN_COL","Undefined",8,"Bottom",2,0,0,"Fastball","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,80.56267,-2.543322,-2.604608,1967.059852,225.444713,5.91086,0.59643,6.40244,-27.4212,15.01847,13.82068,1.28312,-0.64854,73.74263,-7.706993,-0.099982,0.468875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.98008,9.00658,-0.41581,50,5.71582,4.82883,-116.89345,-5.92618,-10.99789,22.8504,-19.76149,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","40cf2860-fc52-11ee-8791-cb7907cd9ef4",80.38903,NA,NA,6.82004,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-17","00:34:29.32","2024-04-16T20:34:29.3213218-04:00","2024-04-17T00:34:29.3213218Z","","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","5d23e986-394f-4647-b39b-09d8e0b39a94",54.09438,-117.69109,11.4252,5.91065,-5.23636,-9.88075,-0.59108,5.21274,-5.49895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",62.14177,59.37111,146.35159,23.9415,75.34781,-62.63095,136.7772,-57.4084,266.12363,-137.56171,328.26416,-12.34957,263.73941,144.5179,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",15,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,30,"0-0",0,0,0,0,0,0,0,0,0,0,0,1,0,"L3",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","buffer"
