"","PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","DetectedShift","X1B_PositionAtReleaseX","X1B_PositionAtReleaseZ","X2B_PositionAtReleaseX","X2B_PositionAtReleaseZ","X3B_PositionAtReleaseX","X3B_PositionAtReleaseZ","SS_PositionAtReleaseX","SS_PositionAtReleaseZ","LF_PositionAtReleaseX","LF_PositionAtReleaseZ","CF_PositionAtReleaseX","CF_PositionAtReleaseZ","RF_PositionAtReleaseX","RF_PositionAtReleaseZ","X1B_Name","X1B_Id","X2B_Name","X2B_Id","X3B_Name","X3B_Id","SS_Name","SS_Id","LF_Name","LF_Id","CF_Name","CF_Id","RF_Name","RF_Id","FHC","Counter_1","date_str","game_date","formatted_date","GameNumber","Games","Tilt_1","Tilt_2","Count","Zone_1","Zone_2","Zone_3","Zone_4","Zone_5","Zone_6","Zone_7","Zone_8","Zone_9","Zone_L1","Zone_L2","Zone_L3","Zone_L4","Zone_Name","AB","SLG_VAL","Out_Zone_NotSwinging","In_Zone_NotSwinging","Out_Zone_Swinging","In_Zone_Swinging","Strike_Awarded","SacrificeFly","hc_x","hc_y","location_x","location_y","season","strikeZone"
"253",253,"2024-04-27","14:31:29.94",5,3,"Tarantino, Nick",1000181535,"Left","MIL_COL","Lopez, Aaron",1000190334,"Right","CEN_COL","Undefined",8,"Bottom",2,1,1,"ChangeUp","Changeup","InPlay","Undefined","FlyBall","Out",1,0,NA,77.12604,0.293405,3.004029,1779.490804,106.555249,5.67128,-2.33278,5.99686,-40.36427,6.86052,-17.62269,2.57984,-1.01519,70.14383,-7.212275,-0.163502,0.494603,87.11209,25.98397,15.043159,4072.81727,104.40355,45.60031,34.63756,312.62786,303.30326,22.856961,4.141793,10.00607,3.89508,2.10599,50,5.67227,-5.23744,-111.87325,-0.61119,12.55734,22.02116,-27.28583,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","5dd0f090-04c4-11ef-a487-bb1091214b2a",76.20752,54.97666,NA,6.9822,NA,NA,NA,0.91634,2.57055,1.01107,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","18:31:29.94","2024-04-27T14:31:29.9469482-04:00","2024-04-27T18:31:29.9469482Z","LineDrive","v3",NA,NA,NA,"Scott, Evan",1000328911,"Right","MIL_COL","ba9df628-59b7-488c-9453-fd3c8cad7bc7",54.50057,-112.75567,11.01058,5.67486,0.48218,-13.64292,2.32594,-5.74063,6.27867,214.453463,0.91673,110.90792,-19.42898,4.26386,-0.83445,0.15235,-0.03366,0.00615,-0.00047,2.57104,55.95767,-15.97122,0.40838,0.23123,-0.16609,0.06024,-0.01043,0.00068,1.01151,29.79655,1.56694,-1.22905,0.38714,-0.07803,0.01024,-0.00062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","","","","NoShift",100.13312,77.68802,140.40653,22.95189,85.2538,-66.41013,137.42203,-39.23813,269.65257,-138.39162,353.63132,-1.27767,278.98164,154.95065,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",122,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",9,30,"1-1",0,0,0,0,0,0,0,0,0,0,0,1,0,"L3",1,0,0,0,1,0,1,0,121.434624743401,288.07952159362,-9.96343814149743,-224.52380398405,"spring24","buffer"
"254",254,"2024-04-27","14:33:51.07",1,1,"Schira, TJ",10095495,"Right","CEN_COL","Page, Case",1000229843,"Right","MIL_COL","Undefined",9,"Top",0,0,0,"Fastball","Sinker","BallCalled","Undefined","Undefined","Undefined",0,0,NA,87.00163,-0.201459,-4.167041,2240.759041,223.412099,5.33537,1.15174,6.70636,-18.99485,16.84402,14.86859,3.56779,-1.42561,79.45522,-3.854014,-1.467035,0.430872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.90898,9.2643,-0.87963,50,5.31397,8.63428,-126.25141,-0.90657,-14.40044,25.35109,-17.19929,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","b1ea05e0-04c4-11ef-a487-bb1091214b2a",87.47934,NA,NA,7.54641,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","18:33:51.07","2024-04-27T14:33:51.0709930-04:00","2024-04-27T18:33:51.0709930Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","eb45f7a1-b3eb-4f82-890a-4b5dd0f91421",53.78962,-127.01009,12.67555,5.3334,-0.39185,-8.59965,-1.14447,9.06523,-7.20022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",97.14962,66.45467,151.25739,38.12532,94.41148,-79.22585,150.2235,-46.43008,277.11618,-145.19962,341.61913,-12.43662,279.01353,157.88248,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",9,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",1,30,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"255",255,"2024-04-27","14:34:04.62",1,2,"Schira, TJ",10095495,"Right","CEN_COL","Page, Case",1000229843,"Right","MIL_COL","Undefined",9,"Top",0,1,0,"Fastball","Sinker","BallCalled","Undefined","Undefined","Undefined",0,0,NA,87.90427,-0.747942,-4.235025,2216.298016,230.761463,5.0928,1.41585,6.54023,-20.373,15.38454,17.29017,2.70717,-1.03449,79.40625,-4.660865,-1.104254,0.430383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.2252,8.6391,-1.12809,50,5.0319,8.73185,-127.36104,-2.19797,-16.6188,28.72184,-18.13313,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","b9f8b4c0-04c4-11ef-a487-bb1091214b2a",87.57883,NA,NA,8.49803,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","18:34:04.62","2024-04-27T14:34:04.6276266-04:00","2024-04-27T18:34:04.6276266Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","c75a6309-d06a-4b66-b637-addb7a247a13",53.95356,-128.24953,14.36092,5.09121,-1.63703,-9.06657,-1.40615,9.24595,-8.3094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",96.16335,65.06031,150.26568,37.62479,93.67571,-78.74126,145.90216,-52.75977,277.61699,-145.5901,347.32077,-13.24694,266.49864,150.29949,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",10,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",1,45,"1-0",0,0,0,0,0,0,0,0,0,1,0,0,0,"L1",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","buffer"
"256",256,"2024-04-27","14:34:17.87",1,3,"Schira, TJ",10095495,"Right","CEN_COL","Page, Case",1000229843,"Right","MIL_COL","Undefined",9,"Top",0,2,0,"Slider","Curveball","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,76.59424,0.572936,-1.645587,2926.858013,62.178038,4.70456,1.61937,5.34206,-52.24042,-3.66996,-9.7506,0.88887,-0.73725,70.68204,-8.89886,-3.379416,0.5016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43807,-1.54815,-1.46384,50,4.71868,3.57119,-111.21313,-0.65016,5.55833,19.94572,-34.11297,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","c1ee8470-04c4-11ef-a487-bb1091214b2a",75.1444,NA,NA,5.9122,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","18:34:17.87","2024-04-27T14:34:17.8769578-04:00","2024-04-27T18:34:17.8769578Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","d43a0be1-f3b5-4ad9-9433-b0747f9f8c7e",55.15697,-112.13421,9.97286,4.71233,0.92514,-17.05648,-1.62282,3.31451,2.77916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",95.64447,65.55018,150.18998,38.17667,95.29364,-79.27933,144.43677,-52.33039,277.38636,-145.06692,346.30411,-13.11107,275.93058,155.92678,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",11,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",8,0,"2-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,1,0,NA,NA,NA,NA,"spring24","out"
"257",257,"2024-04-27","14:34:35.81",1,4,"Schira, TJ",10095495,"Right","CEN_COL","Page, Case",1000229843,"Right","MIL_COL","Undefined",9,"Top",0,2,1,"Slider","Curveball","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,75.97405,1.495219,-0.303735,2954.440003,78.035467,4.88747,1.53943,5.603,-50.79633,-1.66673,-15.32363,2.05055,-0.02107,69.54478,-7.809247,-3.041539,0.504479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.63528,-0.76571,-1.50349,50,4.9828,1.16473,-110.29929,1.24363,9.35283,20.65618,-33.11198,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","cc9da7c0-04c4-11ef-a487-bb1091214b2a",74.7156,NA,NA,6.42928,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","18:34:35.81","2024-04-27T14:34:35.8150826-04:00","2024-04-27T18:34:35.8150826Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","03121da2-e050-4227-a666-16f873b2e839",54.89491,-111.21221,10.32809,4.8955,2.70703,-16.55599,-1.54583,0.75137,4.67641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",94.91403,63.98108,146.81002,37.52984,93.41869,-78.29909,144.64797,-52.35811,279.95597,-146.44658,348.93439,-15.75592,276.2583,155.53877,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",12,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",8,30,"2-1",0,0,0,0,0,0,0,1,0,0,0,0,0,"8",0,0,0,1,0,0,1,0,NA,NA,NA,NA,"spring24","in"
"258",258,"","",1,5,"Schira, TJ",10095495,"Right","CEN_COL","Page, Case",1000229843,"Right","MIL_COL","Undefined",9,"Top",0,2,2,"Slider","","StrikeCalled","Strikeout","Undefined","Undefined",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","e918c330-04c4-11ef-a487-bb1091214b2a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","","","","","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"false",1,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",NA,NA,"2-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,1,0,NA,NA,NA,NA,"spring24",NA
"259",259,"2024-04-27","14:35:31.17",2,1,"Schira, TJ",10095495,"Right","CEN_COL","Morgan, Mason",1000229788,"Right","MIL_COL","Undefined",9,"Top",1,0,0,"Slider","Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,76.21025,-1.016051,-2.394272,2943.173807,68.676503,4.81868,1.56892,5.7095,-51.54294,-2.62992,-10.88945,-0.42407,-1.57043,70.01615,-10.403427,-4.344581,0.503366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87642,-0.67185,-1.36128,50,4.70119,5.00968,-110.56355,-3.56883,5.96684,21.82702,-32.99613,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","ed99de80-04c4-11ef-a487-bb1091214b2a",74.88084,NA,NA,6.1941,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","18:35:31.17","2024-04-27T14:35:31.1721642-04:00","2024-04-27T18:35:31.1721642Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","85fbeeb8-7a24-4088-8808-6cf95104dd11",54.79002,-111.50517,10.91351,4.82445,-2.14538,-16.49806,-1.57185,4.75227,2.98342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",96.0712,64.45538,151.66691,35.14951,74.66087,-59.45174,142.49519,-46.11202,282.00737,-144.35201,355.10888,-15.73889,272.51305,155.82013,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",13,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",8,15,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"260",260,"","",2,2,"Schira, TJ",10095495,"Right","CEN_COL","Morgan, Mason",1000229788,"Right","MIL_COL","Undefined",9,"Top",1,1,0,"Fastball","","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","f05aac30-04c4-11ef-a487-bb1091214b2a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","","","","","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"false",2,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",NA,NA,"1-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,1,0,NA,NA,NA,NA,"spring24",NA
"261",261,"","",2,3,"Schira, TJ",10095495,"Right","CEN_COL","Morgan, Mason",1000229788,"Right","MIL_COL","Undefined",9,"Top",1,1,1,"Fastball","","BallCalled","Undefined","Undefined","Undefined",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","f263e9b0-04c4-11ef-a487-bb1091214b2a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","","","","","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"false",3,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",NA,NA,"1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,"spring24",NA
"262",262,"2024-04-27","14:35:48.66",2,4,"Schira, TJ",10095495,"Right","CEN_COL","Morgan, Mason",1000229788,"Right","MIL_COL","Undefined",9,"Top",1,2,1,"Fastball","Four-Seam","InPlay","Undefined","LineDrive","Single",0,0,NA,87.17406,-0.99191,-3.92674,2200.581904,223.335889,5.07638,1.41411,6.24121,-19.99509,16.81485,14.62391,2.49299,-0.99476,78.68376,-4.8219,-1.292677,0.436671,92.24098,9.920369,-5.583315,1896.537539,109.22753,11.80609,-13.0116,195.18161,192.2521,-8.453009,1.788878,-8.82902,9.41422,-1.12847,50,4.99252,8.08909,-126.29544,-2.73769,-14.07966,28.76205,-17.16119,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","f7fcb690-04c4-11ef-a487-bb1091214b2a",86.31777,11.91854,NA,8.4903,NA,NA,NA,0.85758,2.45084,1.00535,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","18:35:48.66","2024-04-27T14:35:48.6630570-04:00","2024-04-27T18:35:48.6630570Z","LineDrive","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","e202efa7-b20a-48e7-89ac-f8c4907ff002",54.25479,-127.26072,14.38102,5.07473,-2.16175,-8.5806,-1.40788,8.56161,-7.03983,132.061421,0.85758,132.63158,-19.07373,3.8411,-0.79971,0.16194,-0.0314,0.00484,-0.00039,2.45084,23.30688,-14.89673,0.74595,-0.09526,0.01369,-0.00063,6e-05,-1e-05,1.00535,-12.96549,-3.16776,0.94585,-0.25065,0.05999,-0.01263,0.00202,-0.00017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","","","","NoShift",97.43354,66.54164,151.52837,36.35231,78.32344,-63.94806,145.35489,-48.79906,280.60275,-143.37142,346.45731,-14.06647,269.10388,153.7323,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",14,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",1,30,"2-1",0,0,0,0,0,0,0,0,0,0,0,1,0,"L3",1,1,0,0,1,0,1,0,-28.6913497257835,193.06130459806,-385.278374314459,13.0217385048501,"spring24","buffer"
"263",263,"2024-04-27","14:36:22.23",3,1,"Schira, TJ",10095495,"Right","CEN_COL","Ware, Jackson",1000229842,"Right","MIL_COL","Undefined",9,"Top",1,0,0,"Slider","Curveball","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,77.12076,1.925655,-1.556694,2871.485233,81.25878,4.73813,1.69158,5.32814,-48.21408,-0.16972,-10.77272,2.52847,-0.66714,70.7231,-6.86471,-3.468524,0.498876,78.63721,49.411734,43.907545,4567.458888,NA,NA,NA,NA,95.77443,NA,NA,4.98441,-0.21248,-1.54276,50,4.87734,3.45783,-111.89373,2.14735,6.31127,20.42809,-32.4431,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","0c0d6e90-04c5-11ef-a487-bb1091214b2a",75.55472,93.07784,NA,6.39766,NA,NA,NA,0.71294,2.43176,0.61391,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","18:36:22.23","2024-04-27T14:36:22.2352554-04:00","2024-04-27T18:36:22.2352554Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","10474b52-8c2e-4b57-94f5-91e71146d900",55.17041,-112.83372,10.21404,4.74418,3.64022,-16.22155,-1.69519,3.16742,3.15563,207.531589,0.71292,54.06512,-17.5429,4.83151,-1.03369,0.05659,0.07113,-0.03145,0.00456,2.43176,87.58493,-23.64187,2.36909,-0.41474,0.08631,-0.02857,0.00849,-0.00112,0.61392,52.03784,-5.98964,0.12352,0.14137,-0.00059,-0.03542,0.01527,-0.00226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Low","","","","NoShift",65.45586,56.81232,150.56581,22.0662,74.6181,-57.76447,150.13445,-34.58202,282.48035,-146.76107,352.70648,-12.45022,285.27855,160.31908,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",15,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",8,45,"0-0",0,0,0,1,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,NA,NA,NA,NA,"spring24","in"
"264",264,"2024-04-27","14:36:49.33",3,2,"Schira, TJ",10095495,"Right","CEN_COL","Ware, Jackson",1000229842,"Right","MIL_COL","Undefined",9,"Top",1,0,1,"Slider","Curveball","StrikeSwinging","Undefined","Undefined","Undefined",0,0,NA,76.91088,0.454766,-1.831896,2711.960474,80.502226,4.73644,1.68982,5.59154,-48.36172,-0.17583,-10.67186,1.13113,-0.91052,70.26432,-8.398536,-3.737145,0.49961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82571,0.28043,-1.52567,50,4.74429,3.97608,-111.56765,-0.68073,6.02262,21.91565,-31.82407,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","1c3616f0-04c5-11ef-a487-bb1091214b2a",75.44368,NA,NA,6.64656,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","18:36:49.33","2024-04-27T14:36:49.3359786-04:00","2024-04-27T18:36:49.3359786Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","7e0b7754-62ae-48ac-8b29-159428780f48",54.90507,-112.52705,10.95782,4.7436,0.71242,-15.91203,-1.69396,3.71243,3.01131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",65.24312,57.64341,149.70206,26.93202,74.11713,-57.63024,149.19602,-31.38981,282.76771,-143.91079,354.81045,-10.96848,273.7366,155.40855,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",16,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",8,45,"0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,1,0,1,0,NA,NA,NA,NA,"spring24","out"
